ID,text,self_power,self_dominance,self_prestige,judge_power,judge_dominance,judge_prestige,AI_Power_mean,AI_Dom_mean,AI_Pres_mean
429,"Ich bin ein neugieriger Mensch.
Sprache und Kommunikation sind mir sehr wichtig.
Gleichförmigkeit ist mir nicht so angenehm.
Ich brauche immer wieder neuen Input für den Geist und Kopf.
Manchmal bin ich sehr ungeduldig.",5.125,3.125,4.777777777777778,4.825,3.75,4.977777777777778,4.5,4.5,5.0
432,"Ich bin 69 Jahre alt, weiblich und verfüge über eine kaufmännische als auch akademische Ausbildung im medizinischen Bereich. Trotz meines Alters empfinde ich mich immer noch als sehr rege und suche Herausforderungen im alltäglichen Leben, um meine stete Neugierde zu befriedigen. Mit zunehmendem Alter sind mir die gesundheitlichen Aspektge des Lebens immer wichtiger geworden, was ja ohnehin schon durch meine Berufswahl als Meziner impliziert ist. 
Trotz meines kommunikativen Wesens lege ich Wert auf Rückzugsmöglichkeiten, um meine persönlichen Dinge und Ambitionen erledigen und ausleben zu können. Dieses wird mir mit zunehmendem Alter immer wichtiger.",5.375,4.125,5.0,5.4,3.6,5.644444444444444,6.125,3.875,6.111111111111111
437,"Ich bin gross und schlank. Ich spreche vier Sprachen fliessend. Ich bin Vegetarierin. Ich lebe in einer WG und mag das auch sehr gern, würde jedoch nicht mit einem Partner oder einer Partnerin zusammenleben wollen. Meine Lieblingsfarbe ist schwarz.",6.125,4.75,5.111111111111111,5.225,4.75,5.022222222222221,6.0,3.75,5.333333333333333
438,"Ich bin lebensfroh, herzlich und komme gerne mit Leuten ins Gespräch.
Leider bin ich auch sehr nachdenklich und grübele viel. Es fällt mir sehr schwer Entscheidungen zu treffen.
Ich bin ein sehr emotionaler Mensch und habe oft Stimmungsschwankungen.",3.375,3.25,3.111111111111111,3.7,2.275,4.555555555555555,1.625,1.5,2.6666666666666665
439,"Ich bin sehr ordentlich und strukturiert.
Manchmal fehlt mir die nötige Toleranz um meine Mitmenschen anders sein zu lassen.
Ich bin relativ diszipliniert.
Ich bin meistens glücklich und zufrieden.
",5.25,2.875,5.111111111111111,5.025,4.925,4.533333333333333,4.875,5.875,3.111111111111111
440,"Ich bin Mutter.
Ich arbeite in einem Altenheim.
Ich bin unternehmungslustig und gerne unter Menschen. Ich bin auch gerne mal alleine.",3.75,1.75,4.555555555555555,4.975,3.275,5.2,4.875,3.0,6.111111111111111
441,"Ich bin Mutter von zwei Töchtern, Ehefrau, Arbeitnehmerin in Teilzeit, Schatzmeisterin in einem KITA-Verein und Cheforganisatorin in allen Familienangelegenheiten.
Meine wichtigsten Eigenschaften sind: gut organisiert, unkompliziert, immer für alle da, kreativ, fürsorglich.",4.125,3.125,4.444444444444445,5.1,4.4,5.2444444444444445,5.5,4.5,6.666666666666667
442,"Ich leide in der aktuellen Krise wieder unter alten Depressionen, die ich besiegt glaubte. Eigentlich bin ich ein positiver Mensch und helfe gerne anderen. Ich liebe meinen Hund, fühle mich aber trotzdem oft überlastet mit ihm, weil ich immer raus muss trotz körperlicher Einschränkungen, die ich erst hinterher leider bekommen habe. Ich mag meine Arbeit sehr. Ich habe Angst vor der Zukunft, gerade jetzt.",4.75,1.875,6.111111111111111,3.0,1.975,4.177777777777778,1.875,1.25,3.0
447,"Bin ein offener und neugieriger Mensch, der versucht alles positiv zu sehen. Aber manchmal verzweifle ich auch fast an der menschlichen Dummheit. Mein Motto: CARPE DIEM. Ansonsten glaube ich nichts, halte aber alles für möglich.",4.25,1.625,5.333333333333333,3.925,3.775,3.8888888888888884,3.0,4.125,3.5555555555555554
448,"Ich liebe das Leben. Je älter ich werde, desto besser wird es. Das Reflektieren von Erfahrungen macht mich selbstbewusster. Als junge Frau war ich viel unsicher.",4.875,2.125,5.333333333333333,4.7,4.075,5.511111111111111,6.5,3.25,4.888888888888889
449,"Weniger ist mehr. Flexibel, aufgeschlossen, fröhlich, Menschenfreund,  lachen, energetisch, zornig bei Ungerechtigkeit,  Ruhe geniessen, Yoga und Spinning , Reisen um die Welt, zu Hause ist es auch sehr schön, Sehnsucht nach dem Leben, Gesunheit und Freunde...GLÜCK!!!",6.0,2.875,5.666666666666667,4.975,3.725,4.5777777777777775,5.25,2.875,5.0
451,"Ich bin bin flexibel, phantasievoll, wissensdurstig. Ich interessiere mich sehr für die Natur und fühle mich mit ihr verbunden. Ich habe ein gutes Leben und bin dankbar für die reichhaltigen Möglichkeiten, es gestalten zu können. Allerdings mache ich mir auch große Sorge um Ausbeutung, Klima, Natur.",5.125,3.75,5.0,4.325,2.75,4.866666666666667,5.0,1.75,5.333333333333333
453,"Zu meiner Person kann ich sagen, dass ich sehr harmoniebedürftig bin und Streit verabscheue, jedoch scheue ich keine Auseinandersetzung. Geduld gehört nicht zu meinen Stärken und ich kann auch schlecht abschalten oder entspannen. Mein Temperament ist sehr aufbrausend.",5.75,6.0,5.777777777777778,5.425,5.4,3.4888888888888885,3.5,5.125,2.111111111111111
455,"Ich bin ein sehr positiv eingestellter und lebensfroher Mensch, der gern Neues erkundet. Meine unternehmerische Persönlichkeit faltet sich nicht nur beruflich, sondern auch privat aus. Zweisprachig mit doppelter Staatsbürgerschaft in Deutschland aufgewachsen, zeichnet sich meine Persönlichkeit durch kulturelle Elemente meiner beiden Nationalitäten aus. Ich bin sehr selbstbewusst und kenne meine Stärken und Schwächen gut.",6.625,4.875,6.777777777777778,5.55,4.2,5.5777777777777775,6.625,5.75,6.0
456,"Ich bin humorvoll, resilient, warmherzig, empathisch, habe Phantasie und Intelligenz.Vor allem bin ich offen für das, was mir in meiner persönlichen Entwicklung hilft. Probleme sehe ich als eine Herausforderung, aus der ich lernen kann.   
Ich bin manchmal faul, oft undiszipliniert, habe Probleme mit meinem Zeitmanagement und mit dem Überblick über zu viel Papierkram.",6.0,2.375,5.555555555555555,4.675,2.2,5.244444444444445,5.5,2.125,6.111111111111111
457,"Ich würde mich als freundlich, hilfsbereit und aufgeschlossen bezeichnen.

Wichtig sind mir meine Familie und soziale Kontakte.

Ich erlebe mich selbst als positiv denkenden Menschen.

Täglich neu hinzuzulernen ist mir wichtig.

Kreativ zu sein, zu lesen, in der Natur zu sein, bereitet mir Freude.

",5.25,3.375,5.555555555555555,5.025,2.375,5.955555555555554,3.375,1.0,5.777777777777778
459,"Ich bin Beamtin im Ruhestand, habe BWL studiert und habe Spass im Ruhestand in verschiedene Studiengängen als Gasthörer reinzuschnuppern. Einfach so,um geistig fit zu bleiben.
Weiterhin treibe ich viel Sport,bin gern mit Freunden unterwegs und unternehme was mir gefällt.
Da ich finanziell abgesichert bin, kann ich mir all das leisten.",4.875,2.0,3.888888888888889,4.425,3.05,4.533333333333333,5.375,3.5,5.555555555555555
460,"Eigentlich bin ich ein eher optimistischer Mensch. Ich habe aber leider Gelegenheiten in meinem Leben verstreichen lassen, die ich nie wieder bekomme. Manchmal entdecke ich in mir eine seltsame Mischung aus Ehrgeiz und Faulheit. Ich bin wissbegierig und vielseitig interessiert. Ich glaube, manche sehen mich als Sonderling an.",5.25,4.375,4.666666666666667,4.2,2.9,4.866666666666666,2.0,2.125,3.111111111111111
463,"Ich bin zielstrebig und manchmal ungeduldig, wünsche mir hin und wieder etwas mehr Gelassenheit. 
Entspannung finde ich am besten an der frischen Luft beim Bergwandern oder Skifahren.",4.875,3.857142857142857,5.777777777777778,5.55,5.1,4.933333333333334,4.875,4.5,5.333333333333333
465,"Ich bin eine nicht freiwillig alleinlebende, voll berufstätige, sportliche und kulturell interessierte Frau und Mutter im letzten Lebensdrittel. Ich bin eher groß, blond, schlank, von anderen als eher unattraktiv eingeschätzt. Dies entspricht oft nicht meinem Selbstbild. Mir sind Integrität, Solidarität, Verantwortung, Toleranz, Offenheit und Ehrlichkeit wichtig. Ich verhalte mich ganz überwiegend angepasst, gehe jedoch auch manchmal an und über Grenzen.",3.5,1.5,4.555555555555555,3.375,2.925,3.9111111111111105,3.75,4.5,4.111111111111111
471,"Ich bin ein ruhiger, ordnungsliebender Mensch bzw. mag gerne strukturierte Arbeitsabläufe. Ich habe wenige aber sehr enge soziale Beziehungen, bei denen ich mich komplett öffnen kann. Ich bin offen, freundlich und hilfsbereit. Ich bin harmonieliebend und kann mit Konflikten nicht sehr gut umgehen. Ich interessiere mich für viele Dinge und probiere immer wieder etwas neues aus, bei dem ich dann aber oft nicht lange bleibe.",4.625,2.25,5.555555555555555,3.15,1.75,4.733333333333333,1.625,1.0,4.777777777777778
472,"Ich bin ein unsicherer Mensch, der zu viel Verantwortung hat. Ich bin introvertiert und komme meistens sehr gut mit mir allein zurecht, lebe in einer Partnerschaft mit einem ebenfalls introvertierten Mann und wir sind einander genug.",3.625,2.25,4.0,2.675,1.5,4.133333333333333,1.375,1.625,3.6666666666666665
474,"Ich bin 53 Jahre alt und wuchs in einer kleinen Ortschaft im Rhein-Main-Gebiet auf. Trotz meiner Körpergröße von 186cm und einer Körpermasse von 95kg bezeichne ich mich als sportlich. Meine schulterlangen Haare verlieren zusehends ihre ehemals dunkelbraune Farbe und werden von den Schläfen aus seit einigen Jahren langsam aber unaufhaltsam grau. Mein derzeitiges Haupinteresse gilt meinem inzwischen 21 Monate alten Golden-Retriever-Mädchen, mit der ich sehr viel meiner freien Zeit verbringe.",4.125,2.125,3.888888888888889,4.275,3.6,3.6444444444444444,4.0,2.625,4.666666666666667
477,"Studieren gibt mehr Freiheit als arbeiten. Nur wer reist, lernt sich selbst kennen. Andere Kulturen zeigen, in welchem Umfeld man leben möchte. Erfahrungen formen die Persönlichkeit. Deswegen beschreiben diese Sätze mich.",5.125,1.875,5.111111111111111,5.275,3.125,5.4,4.125,2.375,2.7777777777777777
478,"Ich bin offen, freundlich, herzlich, einfühlsam, vertrauenswürdig, naturliebend. Bin gern unter Menschen und ich persönlich bin glücklich, wenn ich andere Menschen glücklich machen kann.",5.25,1.75,5.888888888888889,4.925,2.775,5.244444444444445,2.75,1.125,5.888888888888889
479,"Ich bin ein offener Mensch, der dennoch sehr unberechenbar rüber kommt. Ich bin gelassen und ruhig. Habe viel Ausdauer und Geduld. Kann aber auch manchmal das komplette Gegenteil verkörbern und empfinde mich oft als anstrengend.",4.875,2.5,4.888888888888889,4.625,4.475,4.177777777777778,3.375,4.75,3.0
480,"Ich bin ein optimistischer Mensch, der seine Freiheit braucht, aber in gewissen Lebensbereichen auch Sicherheit benötigt. Ich bin spontan, ehrgeizig und benötige Abwechslung. Daher bin ich begeisterungsfähig, vielseitig interessiert,  kann überzeugen, setze mich aber auch mit Meinungen anderer auseinander, Gerechtigkeit ist mir wichtig. Ich spreche auch unangenehme Dinge aus, auch wenn ich weiß, dass dies nicht nur gut ankommt. Ich werde als starke Persönlichkeit wahrgenommen, was sich nicht gänzlich mit meinem Selbstbild deckt.",5.375,3.125,5.0,6.225,4.2,5.622222222222223,6.625,6.125,6.222222222222222
481,"Ich interessiere mich für medien-/sozialwissenschaftliche und psychologische Themen (deswegen mache ich auch hier mit und würde mich übrigens freuen, wenn ich das Buch bekomme. :D). Ich bin dem Leben prinzipiell positiv eingestellt und versuche Leute nicht vorschnell zu verurteilen. Ansonsten denke ich, ich bin relativ normal und wirke nach außen vielleicht ein wenig unscheinbar. Ich hab zwar einen komplett anderen Bereich studiert, träume aber immer noch davon, Jugendbuchautorin zu werden. 
",4.125,2.625,4.888888888888889,4.4,2.825,5.111111111111112,2.375,1.125,4.444444444444445
485,"Ich bin ein freundlicher, zurückhaltender Mensch. Ich unternehme gerne Zeit mit meiner Freundin, meiner Familie und meinen Freunden. Ich genieße aber auch Zeit für mich alleine. Ich liebe Bücher, Filme, Musik und Serien.",4.5,3.0,4.555555555555555,3.375,2.425,5.155555555555556,2.5,1.0,4.555555555555555
486,"Ich bin ein normalerweise gut gelaunter Mensch. Außerdem bin ich vielseitig begeisterungsfähig. Eines meiner größten Leidenschaften ist kreatives Arbeiten, vor allem Zeichnen und Malen. Ich verbringe gerne Zeit alleine, aber auch gerne mit meinen Freunden.",6.125,3.125,5.888888888888889,4.525,2.475,4.9111111111111105,4.25,1.625,4.888888888888889
489,"Ich bin sportlich, offen und interessiert gegenüber Neuem. Mir ist meine Familie sehr wichtig, jedoch streiten wir uns oft. Ich kann gut Zeit mit mir selber verbringen.",5.25,3.625,5.222222222222222,4.225,3.4,4.155555555555556,2.0,4.75,3.888888888888889
491,"Ich bin eine offene Person, gehe also selbstbewusst auf Menschen zu und bin kontaktfreudig. Zu meinen Stärken zählen Empathie, Zuverlässigkeit und Selbstständigkeit. Ich bin harmoniebedürftig und bin kein Freund von Streitigkeiten, sondern löse Konflikte oder Probleme alleine. Ich besitze eine hohe Resilienz und habe ein hohes Verantwortungsbewusstsein aufgrund meines sozialen Berufes. In meinem Leben strebe ich nach Selbstbestimmung, ich möchte alles alleine erreichen und alles selber machen.",5.25,4.5,5.777777777777778,5.375,4.25,5.333333333333334,3.75,2.5,5.333333333333333
493,"Ich bin sehr empathisch, sensibel, intelligent.
Ausserdem bin ich ein sehr tiefgründiger und nachdenklicher Mensch. 
Fremden gegenüber bin ich offen.",4.875,3.125,6.111111111111111,4.15,2.575,5.222222222222222,3.625,1.5,5.888888888888889
496,"Rentner, 186 groß mit 133 kg Gewicht, volles teils mal braunes, mal graues Haar.
2x geschieden, aus jeder Ehe 2 Kinder, jetzt stattdessen ein süßer Hund.
Früher IT-Berater mit Auslandseinsätzen in Liechtenstein, Frankreich, USA, Südkorea, Japan, Taiwan und China,
mit 60 in Rente gegangen, wie ich das mein Leben lang geplant hatte,
Nachteil: € 300 Einbuße je Monat, aber dafür kein Leistungsdruck mehr.",5.75,5.25,4.555555555555555,5.5,3.6,5.777777777777777,5.625,4.375,5.222222222222222
498,"Ich bin sehr vorsichtig. Ich lebe nach bestimmten moralischen Werten, wobei mir der wichtigste Wert ist, dass ich niemandem Schaden zufügen. Understatement ist mein bevorzugtes Verhalten, lieber höre ich anderen lange zu, als dass ich mich selber darstelle. Mir sind tiefgründige Gespräche und Beschäftigungen wichtig. Ich versuche jede Minute meines Lebens bewußt und genussvoll zu erleben.",6.125,1.75,4.777777777777778,3.725,1.35,4.044444444444444,1.375,1.0,5.111111111111111
501,"Ich bin ein empatischer, freundlicher Mensch, dem es wichtig ist das die Menschen in meinem Umfeld respektvoll miteinander umgehen.
",5.0,3.25,5.888888888888889,4.375,1.9,5.155555555555555,2.375,1.0,5.222222222222222
502,"Künstlerisch-kreatives Interesse mit viel Neugier auf Menschen, Wissenschaft, Kultur, die Welt, Liebe zur Natur und Tieren.
Ich möchte mir immer eine gewisse Kindlichkeit bewahren in Sachen Interesse, Neugier, Wissensdurst und kindlicher Freude.
Ich wäre so gern noch in einen kreativen Beruf eingestiegen, was aus finanziellen Gründen in meinem Alter riskant ist.
Daher versuche ich im privaten Bereich durch eigenes Fotografieren und Filminteresse mich zu verwirklichen.
Wichtig sind mir gesunder Menschenverstand, Gerechtigkeitssinn, Kritikfähigkeit und Optimismus und nie Hoffnung aufzugeben in Dingen wie Liebe und schwierigen Zeiten.",6.125,1.625,5.888888888888889,4.225,2.975,5.444444444444445,3.125,1.25,5.111111111111111
503,"Ich bin ein geselliger Mensch, der sich mittlerweile aber auch sehr gut mit sich selbst befassen kann. Ich liebe die Natur und bewege mich gerne (joggen, Radfahren...) draußen. Ich bin sehr anpassungsfähig und kompromissbereit. Ich bin sehr ehrgeizig und vielseitig interessiert.",5.0,2.875,6.0,5.25,3.65,5.866666666666667,3.5,1.25,5.444444444444445
504,"Lässig, zielstrebig und hilfsbereit sind Eigenschaften die mich ausmachen. Ich bin ein sehr kommunikativer Mensch, verbringe gerne viel Zeit mit meinen Freunden und meiner Familie. Ich liebe das was ich tue und versuche durch meinen Enthusiasmus die Menschen in meinem Umfeld zu motivieren.",6.0,3.375,6.333333333333333,5.3,3.7,5.555555555555555,5.875,2.375,6.666666666666667
505,"Ich bin freundlich und nett zu den Menschen. Ich begegne ihnen rücksichtsvoll und hilfsbereit. Kenne ich sie näher, differenziere ich mehr. Ich halte Leute nicht oder zumindest schlecht aus, die bestimmte Parameter, die mir wichtig sind, nicht erfüllen. Dazu gehören eben Rücksicht, Freundlichkeit, Hilfsbereitschaft. Ich bin dann schnell ungehalten und genervt und nicht mehr freundlich. Leider bin ich auch sehr ungeduldig.",6.125,4.25,5.666666666666667,4.9,4.175,4.711111111111111,4.0,6.0,1.6666666666666667
506,"Ich habe eine intensive Wahrnehmung, gerade was Geräusche und auch Situationen und Gefühle um mich herum angeht. Ich bin empfindlich und leicht verletzbar. Ich bin ein sehr gewissenhafter Mensch. Ich kann gut mit Geld umgehen. Man nennt mich sparsam.",5.25,4.875,5.111111111111111,4.025,2.8,4.7555555555555555,1.875,2.125,4.777777777777778
507,"Ich bin eine nette, freundliche und hilfsbereite Person. Manchmal werde ich zu ungeduldig mit mir selbst und mit anderen, wenn es nicht so läuft, wie ich mir das vorgestellt habe. Meist bin ich sehr geduldig. Ich arbeite gerne im Garten und schreibe gerne Briefe.",4.125,3.0,5.333333333333333,3.775,3.3,4.955555555555557,3.875,2.75,5.444444444444445
509,"Ich bin ein sehr optimistischer und positiver Mensch. Auch in meinem Leben gab es schon sehr schwere Zeiten,  aber ich habe immer versucht, das Beste draus zu machen. Im Allgemeinen gelingt es mir, aus einem Tief notfalls auch allein wieder raus zu kommen. Mir ist Ehrlichkeit sehr wichtig, am Schlimmsten ist für mich, wenn man mich für dumm verkaufen will. Ich lebe nach dem Grundsatz: was Du nicht willst das man Dir tut das füge auch keinem Anderen zu!",5.25,3.0,5.444444444444445,5.275,3.8,5.555555555555556,5.75,1.625,4.666666666666667
510,"Stolze Mama von 2 süßen Mäusen.
Nicht sehr groß gewachsen und nicht wirklich dünn.
Dunkle Haare, grüne Augen.
Beruflich erfolgreich. 
Sehr organisiert und strukturiert.",5.375,2.75,5.111111111111111,4.55,3.475,4.177777777777777,6.25,5.0,6.444444444444445
514,Ich halte mich für eine nachdenkliche Person. Denke zu viel nach und lebe mehr im Gestern als im Jetzt. Gefühle spielen neben Musik in meinem Leben eine entscheidende Rolle seit ich nicht mehr arbeite.,3.125,2.5,4.555555555555555,3.1,2.45,3.7777777777777777,1.625,1.125,2.0
515,"Ich bin eine Frau mit 64 Jahren. Nicht alles in meinem Leben lief rund. Bisher bin ich aber ganz gut zurecht gekommen. Durch die Corona-Pandemie hat sich das jetzt geändert. Wie die Zukunft wird, kann ich jetzt nicht mehr einschätzen!",4.125,3.25,4.222222222222222,3.175,2.775,3.3777777777777778,2.0,2.625,2.7777777777777777
516,"Ich bin eine ruhige Person. Bevor ich mich richtig wohl fühle, betrachte und analysiere ich mein Umfeld und die Personen sehr genau.
Zuhause fühle ich mich sehr wohl, was sich wiederum auch in meinen Hobbys, die ich alleine und in Ruhe ausüben kann, wiederspiegelt. Trotzdem treffe ich mich gerne auch mit Freunden und tausche mich gerne mit ihnen aus. Meine Familie und meine engen Freunde sind mir sehr wichtig.",5.5,1.625,4.777777777777778,4.025,2.475,5.4,2.875,1.625,5.444444444444445
517,"Ich bin ehrlich, manchmal auch zu sehr. 
Ich versuche zuverlässig zu sein, aber vergesse leider manchmal einfach was. 
In Notsituationen können Freunde immer auf mich zählen. 
Ich bin ziemlich dominant und durchsetzungsfähig.",6.25,4.75,5.888888888888889,5.525,5.275,4.5777777777777775,6.625,6.625,4.555555555555555
518,"Ich würde mich als hilfsbereit, mutig, verantwortungsbewusst, höflich, Positiv denkend, Durchhaltekräftig, lösungsorientiert, mitfühlend, humorvoll, kommunikativ und sozial in meinen prägenden positiven Charakter Eigenschaften benennen. Ich mag kein Gelästere, mobbing oder Oberflächlichkeiten. Meine negativen Charakter Eigenschaften sind misstrauisch zu sein, indem ich manchmal zurückhaltend bin, unsicher, Dinge zu stark an mich ran lasse, harmoniebedürftig bin, meine Grenzen nicht konsequent kommunizieren kann im privaten sowie beruflich.",3.75,2.375,6.0,3.85,2.45,5.177777777777778,2.25,1.25,5.0
519,"Ich bin zu alt um jung zu sterben. Genervt von meiner Mittelmäßigkeit. Zwischen aufbrausend und ruheliebend. Meistens vercheckt weil ich fokussiert auf Sachen bin, die nicht im hier und jetzt sind. Humorvoll und verdammt sexy.",5.375,3.875,4.444444444444445,3.9,3.1,4.022222222222222,2.25,5.375,2.6666666666666665
521,"Ich bin ein rationaler Mensch, der sich bemüht, die emotionalen Defizite auszugleichen. Es ist mir wichtig, mich in einer Gruppe Gleichgesinnter zu bewegen, in der ich auch Anerkennung bekomme. Soziales Engagement ist mir wichtig. Ich erscheine von außen stärker als ich mich innen fühle.",5.125,4.75,5.555555555555555,5.125,4.55,5.2666666666666675,2.875,3.375,5.888888888888889
523,"Ich bei eine neugierige und offene Frau. Ich lerne gern etwas dazu, bin eine Leseratte. Ich bin freundlich und liebevoll, meist entspannt und glücklich. Ich lasse mich schnell ablenken und mir fehlt die Konzentration auf mich.",6.375,4.428571428571429,4.625,3.25,2.0,4.711111111111111,2.5,1.125,6.333333333333333
524,"Ich bin ein offener, lebensfroher Mensch. Ich treffe mich gern mit Menschen und unternehme gern was. Ich lache gern und viel.",6.5,3.0,5.888888888888889,5.325,3.325,5.777777777777779,4.75,2.125,4.666666666666667
525,"Ich bin eine Powerfrau. Eigentlich längst berentet, aber voller Ideen und Kreativität.
Seit über 40 Jahren arbeite ich mit Sprachen. Übersetzen, Schreiben ... Ich falle
unter die Kategorie Workaholic, Hände in den Schoss legen ist nicht meins.",5.285714285714286,4.375,6.625,5.15,4.8,5.155555555555555,6.125,5.75,6.222222222222222
526,"Ich bin ein ruhiger, zurückhaltender, gewissenhafter Typ.
Vater zu werden war für mich das Größte, was ich vorher so nicht erwartet hätte.",4.625,3.0,4.555555555555555,3.7,2.775,4.977777777777777,2.625,1.5,5.555555555555555
529,"Bevorzuge die Abgeschiedenheit und meine Familie, benötige aber auch meine Freunde. Bin eher chaotisch, nicht organisiert, kreativ, und verliere mich in Büchern. Ich würde mich selbst als bis zu einem gewissen Grad als Autistisch bezeichen, ich kann wochenlang ohne Kontakte nach aussen leben.  Andererseits liebe ich es, mit meinem besten Freund zu verreisen. Und ohne ein Haustier bin ich unglücklich.",4.5,2.5,5.111111111111111,2.975,2.375,3.088888888888889,3.125,2.875,3.4444444444444446
532,"Bin eher zurückhaltend, nicht dominierend, in Beziehungen harmoniebedürftig uns streit-vermeidend, was nicht gut ist. Naturwissenschaftlich und musisch begabt (Instrument). Entscheidungen fallen mir sehr schwer, hadere im Leben IMMER.",1.875,1.125,4.888888888888889,2.5,1.95,3.7555555555555555,1.125,1.0,3.6666666666666665
535,Ich fühle mich jünger als ich bin. Ich liebe die Natur und gehe gerne spazieren. Ich liebe meine Kinder und Enkelkinder. Lesen und Gitarre sind Hobbys von mir. Ich wiege 60 kg und möchte 3 kg abnehmen.,5.25,2.75,3.6666666666666665,4.6,2.45,5.2444444444444445,4.0,1.875,4.111111111111111
537,"Ich wirke oft arrogant, obwohl ich eigentlich eher schüchtern bin. Ich bin ein positiver Mensch und laufe mit einem Lächeln durch die Welt. Konflikte mag ich nicht, kann aber meist meine Vorstellungen umsetzen.",5.875,4.125,5.888888888888889,5.075,3.65,4.688888888888888,6.5,4.5,4.777777777777778
538,"Ich bin zuverlässig, lustig und harmoniebedütftig. Ich bin gerne mit anderen Leuten aber auch gerne für mich. Meine Hobbys sind lesen, essen, reisen und Filme. In der Arbeit mag ich die Abwechslung, Zusammenarbeit im Team und klare Kommunikation. Freunde schätzen mich.",5.875,3.5,6.555555555555555,4.675,3.3,5.377777777777778,2.875,1.125,6.0
539,"Ich kümmere mich gerne um andere.
Ich bin introvertiert. 
Ich brauche viel Ruhe und Zeit für mich.
Meine Familie ist mir wichtig.
Ich arbeite gerne mit Kindern.",5.75,2.75,4.333333333333333,2.475,1.875,4.2,3.0,2.125,6.333333333333333
540,"Ich bin sehr kommunikativ und gerne mit Menschen zusammen. 
Ich helfe gerne. 
Ich bin ungeduldig.
Ich bin seit meiner Kindheit übergewichtig und habe ein gespaltenes Verhältnis zu meinem Körper. 
Ich bin sehr wissbegierig.",6.75,3.625,6.0,4.75,2.9,4.866666666666667,2.875,3.125,5.555555555555555
542,"Ich bin sehr sportlich. Ich bin sehr Freihheitsliebend, persönliche Freiheit ist für mich sehr wichtig. Ich schätze Ehrlichkeit die mir über alles geht. Ich bin wie ich bin und nicht wie die anderen wollen. Ich liebe gutes Essen, gepflegte Drinks, Partys, Face to Face Gespräche, kein Internetgeschreibsel, wahre Dinge, greifbar offen und ehrlich.",6.375,3.75,5.777777777777778,6.025,4.875,5.800000000000001,5.375,5.25,4.333333333333333
544,"Ich bin, aufgrund meiner Erziehung, ein fröhlicher kreativer neugieriger ordnungsliebender Mensch. Die allgemeine Tendenz dem Mainstream zu folgen, ist mir zuwider. Ich habe mich immer um Eigenständigkeit bemüht. Ich bin seit Anfang des Jahres Rentner und genieße den Fakt: NICHT MEHR MÜSSEN ZU MÜSSEN.",5.75,3.0,5.777777777777778,5.55,3.375,5.733333333333333,5.125,3.5,4.222222222222222
546,"Ich bin ein offener Mensch, der gern für andere da ist. Es ist mir mittlerweile aber auch wichtig, das meine Interessen dabei nicht zu kurz kommen. Meine Freizeit verbringe ich gern mit Freunden, beim lesen, im Garten oder Urlaub. Bis vor kurzem war meine Arbeit mein Leben, derzeit orientiere ich mich gerade neu. Das ""Älterwerden"" macht mir manchmal zu schaffen.",6.625,3.5,6.625,4.875,3.075,5.488888888888889,3.5,1.5,5.333333333333333
547,Es fällt mir schwer mich zu beschreiben. Ich bin attraktiv aber sehe meine zunehmenden Falten. Ich bin erfolgreich aber kenne meine Grenzen. Ich brauche ein Ziel aber habe keins. Ich will glücklich sein aber kann es nicht.,5.0,3.875,5.111111111111111,3.975,3.4,4.311111111111111,1.375,1.625,2.5555555555555554
548,Ich bin gesund und stehe relativ erfolgreich im Berufsleben. Ich bin glücklich verheiratet. Meine 2 Kinder sind schon ausgezogen und wir haben guten Kontakt. Ich organisiere mein Leben freizeitorientiert und treibe viel Sport draussen in der Natur. Ansonsten sind lesen und Musik meine Hobbys.,4.125,2.125,4.555555555555555,5.475,3.975,5.866666666666667,5.75,2.125,5.777777777777778
550,"Ich bin vom Leben gezeichnet.
Viele Menschen nehmen mich aufgrund meines Verhaltens als schwierig war.
Andere Menschen lieben mich genau für mein Verhalten.
Immer fühle ich mich zu höherem berufen, es gibt nichts, was ich mir nicht zutraue.
Mein Lebensmotto: Es ist alles nur ein Spiel.",6.375,6.375,5.666666666666667,4.55,4.8,3.6,6.25,6.875,3.4444444444444446
551,"Ich bin sehr zielorientiert und manchmal auch ein wenig egoistisch. Ferner bin ich relativ eitel und habe oft andere Meinungen, als die Mehrheit.",6.125,5.25,5.333333333333333,5.925,6.125,4.311111111111112,5.0,6.25,2.6666666666666665
552,"Ich bin eine gut ausgebildete Frau. Mein ganzes Berufsleben habe ich in internationalem Geschaeftsleben verbracht. Ich liebe die multikulterelle Gesellschaft. Meine Hobbies sind lesen, schreiben und Golf. Ich bin verheiratet ohne Kinder.",5.5,2.625,5.0,6.1,5.175,5.533333333333334,6.0,4.25,6.111111111111111
554,"Künstler, welcher gerne neue Wege geht und neues ausprobiert. Dennoch auch BWL Student. Stets neugierig. Weltoffen, herzlich, engagiert, aktiv.",5.625,4.75,5.333333333333333,4.8,3.475,5.0,5.625,3.875,5.888888888888889
555,Ich bin ein sensibler Mensch. Ich kann mich durch eine harte Sache durchbeissen. Kreativität kommt momentan zu kurz in meinem Leben. Ich liebe meinen Partner sehr. Ich mag neuerdings Hummus.,5.75,4.375,5.888888888888889,4.05,2.425,4.844444444444445,3.375,2.375,4.222222222222222
